Chemblid,Target,Class,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
CHEMBL5990,Breast cancer type 1 susceptibility protein,enzyme,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,4,4,4,4
CHEMBL5991,Caspase-14,enzyme  protease  cysteine  cd  c14  c14a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,3,3,3,3,3
CHEMBL5992,"Sterol 26-hydroxylase, mitochondrial",enzyme,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CHEMBL5993,"25-hydroxyvitamin D-1 alpha hydroxylase, mitochondrial",enzyme,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,2,2,2,2,2,2,2,2,2
CHEMBL5994,C-X-C chemokine receptor type 6,membrane receptor  7tm1  peptide  chemokine receptor  cxc chemokine receptor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,3,3,3
CHEMBL5995,Cytohesin-2,unclassified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,18,18,18,18
CHEMBL5997,"Deoxyguanosine kinase, mitochondrial",enzyme,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
CHEMBL5998,Estradiol 17-beta-dehydrogenase 12,enzyme,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,9,10,10,10
CHEMBL5999,3-keto-steroid reductase,enzyme,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,189,189,189,189,189,192,192,192,192
CHEMBL6000,Serine/threonine-protein kinase RIO2,enzyme  kinase  protein kinase  atypical  rio  rio2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,151,151,151,223,223,224,266,269,271,271
CHEMBL6001,Elongation of very long chain fatty acids protein 1,enzyme,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4
CHEMBL6002,Cell division cycle 2-like protein kinase 6,enzyme  kinase  protein kinase  cmgc  cdk  cdk8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,41,41,116,116,116,122,122,122,122
CHEMBL6003,Testis-specific serine/threonine-protein kinase 1,enzyme  kinase  protein kinase  camk  tssk,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,40,45,45,118,118,289,311,317,334,334
CHEMBL6005,Serine/threonine-protein kinase 33,enzyme  kinase  protein kinase  camk  camk-unique,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,56,56,56,129,158,325,331,334,344,344
CHEMBL6006,Serine/threonine-protein kinase ULK1,enzyme  kinase  protein kinase  other  ulk,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,72,72,73,82,84,84
CHEMBL6007,Transient receptor potential cation channel subfamily A member 1,ion channel  vgc  trp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,18,18,34,49,179,196,253,253
CHEMBL6008,Carbonyl reductase [NADPH] 3,enzyme,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,14,14,14,14,14,14,14
CHEMBL6009,Diacylglycerol O-acyltransferase 1,enzyme,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,21,98,177,355,606,752,784,819,819
CHEMBL6011,Cytochrome c oxidase subunit 1,transporter  ntpase  oxidoreduction,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,10,33,33,33,33,33,33,33
CHEMBL6012,Inhibitor of nuclear factor kappa-B kinase subunit beta,enzyme  kinase  protein kinase  other  ikk,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,4,4,23,23,24,24,37,37
CHEMBL6013,Ceramide glucosyltransferase,enzyme  transferase,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,78,81,81,81,81,81,81
CHEMBL6014,Testis-specific serine/threonine-protein kinase 2,enzyme  kinase  protein kinase  camk  tssk,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,3,3,171,189,193,212,212
CHEMBL6015,Neuraminidase,enzyme  hydrolase,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,14,14,14,14,14,14,14
CHEMBL6016,D-alanyl-D-alanine carboxypeptidase,enzyme  protease  serine  se  s13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,43,56,81,81,81,81,81,81
CHEMBL6017,Histone deacetylase-like amidohydrolase,enzyme,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,8,67,67,67,67,67,67
CHEMBL6019,Candidapepsin-5,enzyme  protease  aspartic  aa  a1a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3
CHEMBL6020,Bile salt export pump,transporter  ntpase  atp binding cassette  mdr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,87,89,91,95,95
CHEMBL6021,Candidapepsin-2,enzyme  protease  aspartic  aa  a1a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,76,76,88,88,88,88,88,88
CHEMBL6022,Candidapepsin-1,enzyme  protease  aspartic  aa  a1a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3
CHEMBL6023,Topoisomerase I,unclassified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,14,15,16,16,17,17,17
CHEMBL6025,DNA polymerase theta,enzyme,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2
CHEMBL6026,Dual specificity protein phosphatase 1,enzyme,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,21,21,21,21,21,21
CHEMBL6027,Segment polarity protein dishevelled homolog DVL-1,unclassified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,10,10,21,21
CHEMBL6029,Eukaryotic translation initiation factor 2-alpha kinase 1,enzyme  kinase  protein kinase  other  pek  hri,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,28,100,116,167,167,169,169,169
CHEMBL6030,Eukaryotic translation initiation factor 2-alpha kinase 3,enzyme  kinase  protein kinase  other  pek  pek,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,19,55,61,92,98,98
CHEMBL6031,"Histone-lysine N-methyltransferase, H3 lysine-9 specific 5",epigenetic regulator  writer  pmt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,7,20,25,29,29
CHEMBL6032,"Histone-lysine N-methyltransferase, H3 lysine-9 specific 3",epigenetic regulator  writer  pmt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,24,30,59,111,124,144,144
CHEMBL6033,Ectonucleotide pyrophosphatase/phosphodiesterase family member 6,enzyme,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5
CHEMBL6034,"Nuclear factor of activated T-cells, cytoplasmic 1",cytosolic other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,6,6
CHEMBL6035,"Thioredoxin reductase 1, cytoplasmic",enzyme  reductase,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,24,24,37,72,72,79,79,79,79
CHEMBL6036,"N(G),N(G)-dimethylarginine dimethylaminohydrolase 1",enzyme,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,26,26,26,26,30,30,61,81,81,81
CHEMBL6037,Vancomycin/teicoplanin A-type resistance protein vanA,enzyme,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,6,6,6,6,6
CHEMBL6038,Parathyroid hormone receptor,membrane receptor  7tm2  peptide  parathyroid hormone receptor  parathyroid hormone receptor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3
CHEMBL6039,DNA polymerase alpha catalytic subunit,enzyme  transferase,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,5,5,5,5
CHEMBL6040,Genome polyprotein,enzyme,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,39,39,43,43,43
CHEMBL6042,Hepatocyte growth factor-like protein,unclassified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
CHEMBL6043,Prolyl endopeptidase,enzyme  protease  serine  sc  s9a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3
CHEMBL6044,Bcl-2-related protein A1,unclassified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,3,3,3,10,21,21,21
CHEMBL6045,Ryanodine receptor 44F,unclassified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,2,2,2,2,2,2,2
CHEMBL6046,Hypoxia-inducible factor 1-alpha,transcription factor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2
CHEMBL6047,Glycoprotein G,unclassified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,19,19,19,19,19,19,19,19
CHEMBL6049,Creatine kinase B-type,enzyme,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,2,2
CHEMBL6050,Candidapepsin-8,enzyme  protease  aspartic  aa  a1a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3
CHEMBL6051,Mitogen-activated protein kinase 1,enzyme  kinase  protein kinase  cmgc  mapk  erk,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,6,6,6,6,6,6,6
CHEMBL6052,Transforming protein RhoA,unclassified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,7,64,70,70,72,72
CHEMBL6053,Class A carbapenemase,enzyme  hydrolase,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3
CHEMBL6054,PAS domain-containing serine/threonine-protein kinase,enzyme  kinase  protein kinase  camk  camkl  pask,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,261,424,808,921,931,931
CHEMBL6055,Serine/threonine-protein kinase WNK3,enzyme  kinase  protein kinase  other  wnk,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,2,162,164,167,172,172
CHEMBL6056,Renin,enzyme  protease  aspartic  aa  a1a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,84,100,100,100,100,100,100,100,100,100
CHEMBL6057,Lactoylglutathione lyase,enzyme,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,4,12,12,12,12,12,12,12,12,12
CHEMBL6058,Ectonucleotide pyrophosphatase/phosphodiesterase family member 7,enzyme,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5
CHEMBL6059,DNA gyrase subunit B,enzyme  isomerase,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6
CHEMBL6060,Arylamine N-acetyltransferase,enzyme,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,3,3,3,3,3,3,3
CHEMBL6061,DNA topoisomerase (ATP-hydrolysing) (Dna gyrase),enzyme  isomerase,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,8,8,8,8,8,8,8,8
CHEMBL6063,Dihydrodipicolinate synthase,enzyme,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,13,13,13,13,13,13,13,13
CHEMBL6064,Transcriptional regulatory protein devR (dosR),transcription factor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,11,11,11,11,11,11,11
CHEMBL6065,Dihydrofolate reductase,enzyme  reductase,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,19,19,20,20,20,20,20,22,22,22
CHEMBL6066,Chorismate mutase-related protein,enzyme,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,14,14,14,14,14,14
CHEMBL6067,LmbE-related protein,enzyme,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,31,31,31,31,31,31,31,31
CHEMBL6068,Carbonic anhydrase,enzyme  lyase,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,37,37,44,44,44,44,44,44
CHEMBL6069,Pantothenate synthetase,enzyme,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,18,18,41,41,86,151,151,185,185
CHEMBL6070,Probable serine/threonine-protein kinase pknG,enzyme  kinase  protein kinase,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,55,55,55,55,55,55
CHEMBL6071,Lactate dehydrogenase,enzyme,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,9,9,9,9,9,9,9
CHEMBL6072,Malate dehydrogenase,enzyme,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,9,9,9,9,9,9,9
CHEMBL6073,Aquaglyceroporin,unclassified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,6,6,6,6,6,6,6
CHEMBL6075,HAP protein (Putative aspartic proteinase),unclassified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
CHEMBL6076,Adenosylhomocysteinase,enzyme,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
CHEMBL6077,Superoxide dismutase [Fe],enzyme,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
CHEMBL6078,Glutamate racemase,enzyme,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,23,30,30,30,30,30,30,30,30,30
CHEMBL6080,Smoothened homolog,membrane receptor  7tmfz  smoothened,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,68,68,111,111,111,132,136,136
CHEMBL6081,"N(G),N(G)-dimethylarginine dimethylaminohydrolase 1",enzyme,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
CHEMBL6082,Serine/threonine-protein kinase SIK1,enzyme  kinase  protein kinase  camk  camkl  qik,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,39,39,39,113,115,277,281,284,288,288
CHEMBL6083,Receptor-interacting serine/threonine-protein kinase 4,enzyme  kinase  protein kinase  tkl  ripk,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,72,73,74,74,74,74
CHEMBL6084,Acetylcholine-binding protein,unclassified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,19,41,92,120,130,130,134,134,134
CHEMBL6085,Toll-like receptor 7,membrane receptor  toll-like and il-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,11,11,12,14,15,16,30,30
CHEMBL6086,ATP phosphoribosyltransferase,enzyme,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,13,13,13,13,13,13,13,13
CHEMBL6088,Cell division control protein 42 homolog,unclassified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,7,7,7,7,7,7,7,11,11
CHEMBL6090,Actin-related protein 2,unclassified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,17,17,17,17,17,17,17,17,17
CHEMBL6091,Ribonuclease pancreatic,enzyme,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,29,32,38,39,56,56,56,56,56
CHEMBL6092,Calmodulin,unclassified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,21,24,41,41,41,41,41,41,41,41,41,41,41,42,52,52
CHEMBL6093,Calmodulin,unclassified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,12,12,13,21,21
CHEMBL6094,Ras-related C3 botulinum toxin substrate 1,unclassified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,52,52,52,52,57,61,61,63,63
CHEMBL6095,DNA (cytosine-5)-methyltransferase 3B,epigenetic regulator  reader  methyl-lysine  pwwp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,130,130,130,130,132,140,140,140
CHEMBL6096,Virulence sensor histidine kinase phoQ,enzyme,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4
CHEMBL6097,Fatty acid desaturase 2,enzyme,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,23,28,29,29,83,83,83,83
CHEMBL6098,Carboxypeptidase B,enzyme  protease  metallo  mc  m14a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,26,26,26,26,26,26,26,26
CHEMBL6099,Aryl hydrocarbon receptor,transcription factor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,39,39,39,39,65,65,65,65
CHEMBL6100,Autoinducer 2-binding periplasmic protein luxP,unclassified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,9,9,9,10,10,10
CHEMBL6101,Signal transducer and activator of transcription 1-alpha/beta,transcription factor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,7,36,77,133,167,167
CHEMBL6102,Hsp70 nucleotide exchange factor FES1,unclassified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2
CHEMBL6105,BCR/ABL p210 fusion protein,unclassified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CHEMBL6106,V-type proton ATPase subunit B,unclassified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
CHEMBL6107,Neprilysin,enzyme  protease  metallo  mae  m13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,9,9,9,9,9
CHEMBL6108,Polyamine oxidase,enzyme,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24,24,24,24,24,24,24,24
CHEMBL6109,Kinesin-like protein KIF3B,cytosolic other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2
CHEMBL6110,Thioredoxin glutathione reductase,enzyme,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,32,32,32,46,46,46,46
CHEMBL6111,Protein-arginine deiminase type-4,enzyme,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,24,57,66,66,66
CHEMBL6112,Protocadherin-15,unclassified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,11,11,11,11,11,11,11,11,11,11
CHEMBL6113,Phosphoethanolamine/phosphocholine phosphatase,enzyme,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,25,25
CHEMBL6115,Lysosomal protective protein,enzyme  protease  serine  sc  s10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,6,39,39,43,44,44,44
CHEMBL6117,Tyrosine-protein phosphatase non-receptor type 9,enzyme,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,20,41,46,51,51,51
CHEMBL6118,Quinone oxidoreductase,enzyme,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3
CHEMBL6119,40S ribosomal protein SA,unclassified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,15,15,15,16,16,16,16
CHEMBL6120,Solute carrier family 22 member 12,transporter  electrochemical  slc  slc22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,5,47,47,47,47,47,108,114
CHEMBL6121,Disintegrin and metalloproteinase domain-containing protein 33,enzyme  protease  metallo  mam  m12b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9
